"Short name","Hour","HUAW_eRAN_R8_DL Traffic Volume MBytes","HUAW_eRAN_R8_UL Traffic Volume MBytes","L.Traffic.ActiveUser.DL.Max","L.Traffic.ActiveUser.DL.Avg"
108_L_1_09F01,2016071103,15.316245,0.912740,2,0.005000
108_L_1_09F01,2016071104,0.323468,0.094536,1,0.001000
108_L_1_09F01,2016071105,0.874937,0.175497,1,0.001000
108_L_1_09F01,2016071106,9.900551,0.711019,2,0.003000
108_L_1_09F01,2016071107,6.782267,0.819304,2,0.013000
108_L_1_09F01,2016071108,7.059817,0.948169,2,0.005000
108_L_1_09F01,2016071109,23.516528,1.997916,2,0.013000
108_L_1_09F01,2016071110,65.523791,8.355879,3,0.023000
108_L_1_09F01,2016071111,26.924861,3.019717,2,0.021000
108_L_1_09F01,2016071112,12.047822,3.007264,3,0.021000
108_L_1_09F01,2016071113,5.963332,2.307323,3,0.017000
108_L_1_09F01,2016071114,17.832646,2.363870,2,0.020000
108_L_1_09F01,2016071115,15.652825,4.457932,3,0.018000
108_L_1_09F01,2016071116,17.424003,2.953513,2,0.015000
108_L_1_09F01,2016071117,101.168863,6.701520,3,0.046000
108_L_1_09F01,2016071118,14.065667,3.583989,2,0.020000
108_L_1_09F01,2016071119,14.367945,4.809834,3,0.020000
108_L_1_09F01,2016071120,39.396387,6.913817,3,0.040000
108_L_1_09F01,2016071121,17.469511,2.795782,2,0.015000
108_L_1_09F01,2016071122,23.059984,5.644294,3,0.021000
108_L_1_09F01,2016071123,13.880840,3.577482,2,0.013000
108_L_1_09F01,2016071200,4.363428,0.837720,2,0.004000
108_L_1_09F01,2016071201,0.061710,0.038705,1,0
108_L_1_09F01,2016071202,18.072321,0.915122,2,0.007000
108_L_1_09F01,2016071203,0.085404,0.052248,1,0
108_L_1_09F01,2016071204,0.330757,0.196109,1,0
108_L_1_09F01,2016071205,0.214503,0.120879,1,0.001000
108_L_1_09F01,2016071206,3.789955,0.652223,1,0.002000
108_L_1_09F01,2016071207,17.028734,1.663507,2,0.015000
108_L_1_09F01,2016071208,9.805484,1.744425,2,0.009000
108_L_1_09F01,2016071209,12.433388,2.238086,3,0.026000
108_L_1_09F01,2016071210,37.641354,3.523899,2,0.016000
108_L_1_09F01,2016071211,26.013955,2.586914,2,0.018000
108_L_1_09F01,2016071212,20.839059,2.698396,2,0.015000
108_L_1_09F01,2016071213,35.309183,7.408539,3,0.031000
108_L_1_09F01,2016071214,219.838387,8.945765,3,0.056000
108_L_1_09F01,2016071215,14.948182,3.589988,3,0.015000
108_L_1_09F01,2016071216,15.013031,4.234070,3,0.027000
108_L_1_09F01,2016071217,92.139302,17.968907,3,0.055000
108_L_1_09F01,2016071218,303.436848,11.613144,3,0.077000
108_L_1_09F01,2016071219,331.248897,10.432681,3,0.085000
108_L_1_09F01,2016071220,45.843621,4.633000,2,0.032000
108_L_1_09F01,2016071221,31.370724,5.810820,3,0.020000
108_L_1_09F01,2016071222,27.513389,3.923150,3,0.019000
108_L_1_09F01,2016071223,7.388780,2.679681,3,0.012000
108_L_1_09F02,2016071100,0.091269,0.034685,1,0
108_L_1_09F02,2016071101,0.018249,0.007631,1,0
108_L_1_09F02,2016071102,0.003242,0.096184,1,0
108_L_1_09F02,2016071103,0.040309,0.101164,1,0
108_L_1_09F02,2016071104,0.000401,0.000500,1,0
108_L_1_09F02,2016071105,2.578418,0.204123,1,0.001000
108_L_1_09F02,2016071106,15.523864,2.428181,2,0.005000
108_L_1_09F02,2016071107,0.623669,0.404919,1,0.004000
108_L_1_09F02,2016071108,0.811604,0.098704,1,0.002000
108_L_1_09F02,2016071109,0.938638,0.183379,1,0.003000
108_L_1_09F02,2016071110,2.162371,0.510996,1,0.002000
108_L_1_09F02,2016071111,2.916847,0.451542,2,0.003000
108_L_1_09F02,2016071112,1.273997,0.164673,1,0.001000
108_L_1_09F02,2016071113,1.350221,0.482418,1,0.002000
108_L_1_09F02,2016071114,2.228338,0.510473,2,0.003000
108_L_1_09F02,2016071115,3.558768,0.392640,2,0.002000
108_L_1_09F02,2016071116,2.621531,1.970574,2,0.004000
108_L_1_09F02,2016071117,1.030575,0.433759,1,0.004000
108_L_1_09F02,2016071118,0.668476,0.209528,1,0.001000
108_L_1_09F02,2016071119,1.323639,0.175878,1,0.001000
108_L_1_09F02,2016071120,0.719201,0.383543,2,0.002000
108_L_1_09F02,2016071121,1.882548,0.187383,1,0.002000
108_L_1_09F02,2016071122,6.759541,0.638094,2,0.004000
108_L_1_09F02,2016071123,1.491134,0.405457,2,0.002000
108_L_1_09F02,2016071200,0.123894,0.077071,1,0
108_L_1_09F02,2016071201,2.088598,0.111054,1,0.001000
108_L_1_09F02,2016071202,0.096727,0.062703,1,0
108_L_1_09F02,2016071203,0.724326,0.071059,1,0
108_L_1_09F02,2016071204,1.932014,0.139744,1,0.001000
108_L_1_09F02,2016071205,0.068900,0.074295,1,0
108_L_1_09F02,2016071206,0.092969,0.078814,1,0.001000
108_L_1_09F02,2016071207,1.123294,0.262506,1,0.005000
108_L_1_09F02,2016071208,0.883711,0.305668,2,0.001000
108_L_1_09F02,2016071209,0.508105,0.232945,1,0.002000
108_L_1_09F02,2016071210,1.022863,0.171548,1,0.001000
108_L_1_09F02,2016071211,1.887648,0.746145,2,0.002000
108_L_1_09F02,2016071212,3.181697,0.850007,2,0.003000
108_L_1_09F02,2016071213,1.317886,0.434478,1,0.002000
108_L_1_09F02,2016071214,2.449891,0.436272,1,0.003000
108_L_1_09F02,2016071215,0.300381,0.131284,1,0.001000
108_L_1_09F02,2016071216,2.250441,0.671356,1,0.002000
108_L_1_09F02,2016071217,4.844111,0.340950,2,0.003000
108_L_1_09F02,2016071218,0.439004,0.244141,1,0.001000
108_L_1_09F02,2016071219,0.699501,0.328440,1,0.001000
108_L_1_09F02,2016071220,0.882958,0.372600,2,0.001000
108_L_1_09F02,2016071221,0.750983,0.289229,2,0.003000
108_L_1_09F02,2016071222,0.325238,0.177762,1,0.001000
108_L_1_09F02,2016071223,7.644543,0.969581,2,0.002000
108_L_1_09F03,2016071100,0.109634,0.110630,1,0
108_L_1_09F03,2016071101,0.004950,0.009196,1,0
108_L_1_09F03,2016071102,0.001416,0.001247,1,0
108_L_1_09F03,2016071103,0.018548,0.010638,1,0
108_L_1_09F03,2016071104,0.020316,0.015560,1,0
108_L_1_09F03,2016071105,0.029850,0.018007,1,0
108_L_1_09F03,2016071106,1.983015,0.144221,2,0.001000
108_L_1_09F03,2016071107,20.082125,1.089199,2,0.008000
108_L_1_09F03,2016071108,4.504408,0.985499,2,0.004000
108_L_1_09F03,2016071109,7.187524,1.100904,3,0.010000
108_L_1_09F03,2016071110,32.179710,2.067496,3,0.017000
108_L_1_09F03,2016071111,67.188500,3.148732,2,0.019000
108_L_1_09F03,2016071112,68.809118,2.720935,2,0.017000
108_L_1_09F03,2016071113,2.476519,0.662557,2,0.005000
108_L_1_09F03,2016071114,6.010573,1.864131,2,0.021000
108_L_1_09F03,2016071115,4.410701,0.762142,2,0.005000
108_L_1_09F03,2016071116,28.531083,2.916244,2,0.012000
108_L_1_09F03,2016071117,25.155984,1.875848,2,0.010000
108_L_1_09F03,2016071118,6.085120,1.281460,2,0.009000
108_L_1_09F03,2016071119,10.431951,4.529098,2,0.013000
108_L_1_09F03,2016071120,15.083805,3.858959,2,0.011000
108_L_1_09F03,2016071121,6.386443,0.694097,2,0.005000
108_L_1_09F03,2016071122,1.531084,0.372185,2,0.002000
108_L_1_09F03,2016071123,7.544418,1.148365,2,0.008000
108_L_1_09F03,2016071200,1.044377,0.200022,1,0
108_L_1_09F03,2016071201,2.795788,0.071757,1,0.001000
108_L_1_09F03,2016071202,0.000345,0.002008,1,0
108_L_1_09F03,2016071203,0.049765,0.021412,1,0.001000
108_L_1_09F03,2016071204,0,0.014600,1,0
108_L_1_09F03,2016071205,4.406291,0.138999,1,0.001000
108_L_1_09F03,2016071206,0.304627,0.099090,1,0.001000
108_L_1_09F03,2016071207,50.658132,0.875823,2,0.008000
108_L_1_09F03,2016071208,10.026757,0.605155,2,0.005000
108_L_1_09F03,2016071209,5.777254,0.957553,2,0.012000
108_L_1_09F03,2016071210,7.364738,1.713209,2,0.006000
108_L_1_09F03,2016071211,23.956791,6.180766,2,0.022000
108_L_1_09F03,2016071212,43.653346,8.381849,3,0.039000
108_L_1_09F03,2016071213,46.870324,5.048907,2,0.027000
108_L_1_09F03,2016071214,8.520275,1.179424,3,0.012000
108_L_1_09F03,2016071215,36.591222,4.822071,3,0.026000
108_L_1_09F03,2016071216,11.071681,1.665882,2,0.012000
108_L_1_09F03,2016071217,5.656443,1.141163,2,0.006000
108_L_1_09F03,2016071218,6.617780,1.455400,2,0.006000
108_L_1_09F03,2016071219,19.956281,1.738791,2,0.020000
108_L_1_09F03,2016071220,3.997589,0.766476,2,0.010000
108_L_1_09F03,2016071221,55.871490,3.724566,3,0.034000
108_L_1_09F03,2016071222,10.037711,1.942784,2,0.011000
108_L_1_09F03,2016071223,56.312674,2.620100,2,0.026000
108_L_1_18F01,2016071100,408.181268,20.002429,3,0.065000
108_L_1_18F01,2016071101,26.624769,3.423537,2,0.019000
108_L_1_18F01,2016071102,4.349408,1.421655,2,0.011000
108_L_1_18F01,2016071103,21.021591,1.696048,2,0.012000
108_L_1_18F01,2016071104,12.060827,2.262174,2,0.011000
108_L_1_18F01,2016071105,24.504244,3.858555,3,0.022000
108_L_1_18F01,2016071106,140.984865,8.925250,3,0.038000
108_L_1_18F01,2016071107,100.908076,10.272668,3,0.037000
108_L_1_18F01,2016071108,255.620790,13.099065,3,0.053000
108_L_1_18F01,2016071109,177.922958,16.152019,4,0.076000
108_L_1_18F01,2016071110,435.536289,37.826897,4,0.090000
108_L_1_18F01,2016071111,498.265299,25.274819,4,0.080000
108_L_1_18F01,2016071112,531.212828,32.886381,5,0.113000
108_L_1_18F01,2016071113,417.038237,23.282039,4,0.075000
108_L_1_18F01,2016071114,109.255767,15.502934,3,0.068000
108_L_1_18F01,2016071115,244.634114,18.685893,4,0.095000
108_L_1_18F01,2016071116,96.488506,20.914391,5,0.084000
108_L_1_18F01,2016071117,102.291191,14.320365,3,0.072000
108_L_1_18F01,2016071118,97.581553,12.225812,3,0.068000
108_L_1_18F01,2016071119,170.231936,17.809735,5,0.081000
108_L_1_18F01,2016071120,251.801697,56.642887,4,0.120000
108_L_1_18F01,2016071121,157.269142,21.025310,6,0.081000
108_L_1_18F01,2016071122,261.184486,18.220777,3,0.073000
108_L_1_18F01,2016071123,444.957086,25.899005,4,0.078000
108_L_1_18F01,2016071200,155.693596,22.687474,4,0.062000
108_L_1_18F01,2016071201,100.719336,54.605742,4,0.060000
108_L_1_18F01,2016071202,26.673985,5.240756,3,0.023000
108_L_1_18F01,2016071203,86.215157,75.650562,3,0.060000
108_L_1_18F01,2016071204,3.322421,1.405685,2,0.011000
108_L_1_18F01,2016071205,7.404615,2.290152,3,0.020000
108_L_1_18F01,2016071206,29.079428,5.669239,3,0.029000
108_L_1_18F01,2016071207,20.728662,5.355371,3,0.028000
108_L_1_18F01,2016071208,117.599851,9.520424,3,0.046000
108_L_1_18F01,2016071209,234.048327,17.339619,4,0.096000
108_L_1_18F01,2016071210,100.779287,15.937897,4,0.089000
108_L_1_18F01,2016071211,117.925484,26.002694,4,0.079000
108_L_1_18F01,2016071212,87.183355,17.474705,4,0.077000
108_L_1_18F01,2016071213,335.412092,20.723570,4,0.098000
108_L_1_18F01,2016071214,285.239878,31.631837,5,0.117000
108_L_1_18F01,2016071215,157.504318,22.874986,4,0.108000
108_L_1_18F01,2016071216,174.688203,23.186866,4,0.119000
108_L_1_18F01,2016071217,208.430443,33.145632,5,0.156000
108_L_1_18F01,2016071218,93.947164,19.546745,4,0.084000
108_L_1_18F01,2016071219,297.952512,234.442074,5,0.134000
108_L_1_18F01,2016071220,378.796735,25.838879,5,0.114000
108_L_1_18F01,2016071221,217.638526,25.329164,4,0.096000
108_L_1_18F01,2016071222,137.657676,15.706499,4,0.069000
108_L_1_18F01,2016071223,170.494242,19.079748,4,0.068000
108_L_1_18F02,2016071100,5.542519,0.715855,2,0.004000
108_L_1_18F02,2016071101,2.305027,0.243133,2,0.001000
108_L_1_18F02,2016071102,0.260778,0.170910,1,0.001000
108_L_1_18F02,2016071103,0.295746,0.175310,1,0.001000
108_L_1_18F02,2016071104,0.256254,0.131705,1,0.001000
108_L_1_18F02,2016071105,0.357958,0.173272,1,0.001000
108_L_1_18F02,2016071106,39.784255,1.710345,2,0.007000
108_L_1_18F02,2016071107,16.501163,2.269385,3,0.011000
108_L_1_18F02,2016071108,4.844188,1.505008,2,0.011000
108_L_1_18F02,2016071109,79.549818,50.778962,3,0.059000
108_L_1_18F02,2016071110,94.444286,22.478659,3,0.032000
108_L_1_18F02,2016071111,13.154161,2.906857,2,0.013000
108_L_1_18F02,2016071112,171.156796,12.624683,3,0.088000
108_L_1_18F02,2016071113,87.084458,8.093050,3,0.025000
108_L_1_18F02,2016071114,61.687928,6.628740,3,0.063000
108_L_1_18F02,2016071115,48.783194,6.173017,3,0.024000
108_L_1_18F02,2016071116,23.030184,3.786726,3,0.024000
108_L_1_18F02,2016071117,23.817180,2.534844,2,0.011000
108_L_1_18F02,2016071118,75.766117,5.126995,2,0.017000
108_L_1_18F02,2016071119,71.113184,3.985824,2,0.018000
108_L_1_18F02,2016071120,64.400799,2.566972,2,0.010000
108_L_1_18F02,2016071121,118.528459,4.795286,2,0.018000
108_L_1_18F02,2016071122,62.597663,3.703515,2,0.015000
108_L_1_18F02,2016071123,23.406144,1.754298,2,0.006000
108_L_1_18F02,2016071200,3.666555,2.453171,2,0.006000
108_L_1_18F02,2016071201,0.181927,0.181270,1,0.001000
108_L_1_18F02,2016071202,0.264431,0.166161,1,0.001000
108_L_1_18F02,2016071203,0.266269,0.158338,1,0
108_L_1_18F02,2016071204,1.529066,0.269430,1,0.006000
108_L_1_18F02,2016071205,0.797897,0.325230,1,0.001000
108_L_1_18F02,2016071206,3.352730,0.466290,2,0.002000
108_L_1_18F02,2016071207,54.484313,4.990787,3,0.029000
108_L_1_18F02,2016071208,25.626370,2.801717,2,0.011000
108_L_1_18F02,2016071209,82.254568,11.155698,3,0.069000
108_L_1_18F02,2016071210,25.323092,4.516734,3,0.017000
108_L_1_18F02,2016071211,6.158490,2.902551,2,0.012000
108_L_1_18F02,2016071212,108.633265,11.782619,3,0.108000
108_L_1_18F02,2016071213,146.691561,7.176756,3,0.040000
108_L_1_18F02,2016071214,55.831016,6.503392,3,0.063000
108_L_1_18F02,2016071215,76.846341,15.822981,3,0.049000
108_L_1_18F02,2016071216,35.621020,5.170092,3,0.032000
108_L_1_18F02,2016071217,39.867332,2.780661,2,0.012000
108_L_1_18F02,2016071218,29.858882,2.858150,2,0.011000
108_L_1_18F02,2016071219,17.762421,1.684033,2,0.017000
108_L_1_18F02,2016071220,67.848699,4.558835,2,0.023000
108_L_1_18F02,2016071221,10.229283,1.832919,2,0.007000
108_L_1_18F02,2016071222,50.355193,3.831532,2,0.012000
108_L_1_18F02,2016071223,16.754660,2.039816,2,0.008000
108_L_1_18F03,2016071100,0.523705,0.161626,1,0.001000
108_L_1_18F03,2016071101,8.559628,0.616755,1,0.002000
108_L_1_18F03,2016071102,0.663549,0.189425,2,0.001000
108_L_1_18F03,2016071103,3.855906,0.342954,1,0.001000
108_L_1_18F03,2016071104,9.579885,0.251542,1,0.002000
108_L_1_18F03,2016071105,1.799687,0.451625,2,0.005000
108_L_1_18F03,2016071106,31.030443,2.933001,2,0.009000
108_L_1_18F03,2016071107,109.804785,8.354753,3,0.038000
108_L_1_18F03,2016071108,72.218294,29.369987,3,0.045000
108_L_1_18F03,2016071109,169.887955,13.277221,4,0.055000
108_L_1_18F03,2016071110,121.858815,9.211846,4,0.063000
108_L_1_18F03,2016071111,85.023037,9.759077,3,0.045000
108_L_1_18F03,2016071112,310.027762,19.471758,4,0.086000
108_L_1_18F03,2016071113,269.869644,17.647696,3,0.069000
108_L_1_18F03,2016071114,123.342443,19.335107,3,0.057000
108_L_1_18F03,2016071115,117.193056,13.021803,3,0.055000
108_L_1_18F03,2016071116,78.254395,10.281068,3,0.063000
108_L_1_18F03,2016071117,94.272607,8.333085,3,0.036000
108_L_1_18F03,2016071118,8.696034,1.798572,2,0.008000
108_L_1_18F03,2016071119,71.869832,4.692908,3,0.015000
108_L_1_18F03,2016071120,80.572762,7.708558,3,0.023000
108_L_1_18F03,2016071121,84.587738,25.451313,3,0.028000
108_L_1_18F03,2016071122,54.741159,2.592675,2,0.015000
108_L_1_18F03,2016071123,1.046092,0.561457,2,0.003000
108_L_1_18F03,2016071200,1.179797,0.839215,2,0.002000
108_L_1_18F03,2016071201,0.339761,0.359098,1,0.001000
108_L_1_18F03,2016071202,1.522525,0.251657,1,0.001000
108_L_1_18F03,2016071203,35.431172,5.429652,2,0.008000
108_L_1_18F03,2016071204,0.712824,0.315262,1,0.002000
108_L_1_18F03,2016071205,2.223267,0.588840,2,0.003000
108_L_1_18F03,2016071206,3.807556,0.854432,2,0.003000
108_L_1_18F03,2016071207,84.443542,9.141769,3,0.035000
108_L_1_18F03,2016071208,46.455056,7.388722,3,0.041000
108_L_1_18F03,2016071209,226.309475,15.128386,3,0.058000
108_L_1_18F03,2016071210,164.405246,12.206309,3,0.056000
108_L_1_18F03,2016071211,186.501558,11.201182,4,0.049000
108_L_1_18F03,2016071212,532.612342,35.923741,4,0.118000
108_L_1_18F03,2016071213,206.207021,24.019449,5,0.066000
108_L_1_18F03,2016071214,70.343384,11.120653,4,0.047000
108_L_1_18F03,2016071215,346.700150,20.069616,5,0.099000
108_L_1_18F03,2016071216,83.641368,9.349669,3,0.048000
108_L_1_18F03,2016071217,72.686590,5.162951,3,0.022000
108_L_1_18F03,2016071218,68.355029,7.250136,3,0.026000
108_L_1_18F03,2016071219,25.023118,4.483332,2,0.013000
108_L_1_18F03,2016071220,53.862514,3.752025,3,0.020000
108_L_1_18F03,2016071221,12.686356,1.792737,2,0.016000
108_L_1_18F03,2016071222,33.050030,3.356360,3,0.019000
108_L_1_18F03,2016071223,17.307589,2.678268,2,0.007000
1090_L_1_09F01,2016071100,,,,
1090_L_1_09F01,2016071101,,,,
1090_L_1_09F01,2016071102,,,,
1090_L_1_09F01,2016071103,,,,
1090_L_1_09F01,2016071104,,,,
1090_L_1_09F01,2016071105,,,,
1090_L_1_09F01,2016071106,,,,
1090_L_1_09F01,2016071107,,,,
1090_L_1_09F01,2016071108,,,,
1090_L_1_09F01,2016071109,,,,
1090_L_1_09F01,2016071110,,,,
1090_L_1_09F01,2016071111,,,,
1090_L_1_09F01,2016071112,,,,
1090_L_1_09F01,2016071113,,,,
1090_L_1_09F01,2016071114,,,,
1090_L_1_09F01,2016071115,,,,
1090_L_1_09F01,2016071116,,,,
1090_L_1_09F01,2016071117,,,,
1090_L_1_09F01,2016071118,,,,
1090_L_1_09F01,2016071119,,,,
1090_L_1_09F01,2016071120,,,,
1090_L_1_09F01,2016071121,,,,
1090_L_1_09F01,2016071122,,,,
1090_L_1_09F01,2016071123,,,,
1090_L_1_09F01,2016071200,,,,
1090_L_1_09F01,2016071201,,,,
1090_L_1_09F01,2016071202,,,,
1090_L_1_09F01,2016071203,,,,
1090_L_1_09F01,2016071204,,,,
1090_L_1_09F01,2016071205,,,,
1090_L_1_09F01,2016071206,,,,
1090_L_1_09F01,2016071207,,,,
1090_L_1_09F01,2016071208,,,,
1090_L_1_09F01,2016071209,,,,
1090_L_1_09F01,2016071210,,,,
1090_L_1_09F01,2016071211,,,,
1090_L_1_09F01,2016071212,,,,
1090_L_1_09F01,2016071213,,,,
1090_L_1_09F01,2016071214,,,,
1090_L_1_09F01,2016071215,,,,
1090_L_1_09F01,2016071216,,,,
1090_L_1_09F01,2016071217,,,,
1090_L_1_09F01,2016071218,,,,
1090_L_1_09F01,2016071219,,,,
1090_L_1_09F01,2016071220,,,,
1090_L_1_09F01,2016071221,,,,
1090_L_1_09F01,2016071222,,,,
1090_L_1_09F01,2016071223,,,,
1090_L_1_09F02,2016071100,,,,
1090_L_1_09F02,2016071101,,,,
1090_L_1_09F02,2016071102,,,,
1090_L_1_09F02,2016071103,,,,
1090_L_1_09F02,2016071104,,,,
1090_L_1_09F02,2016071105,,,,
1090_L_1_09F02,2016071106,,,,
1090_L_1_09F02,2016071107,,,,
1090_L_1_09F02,2016071108,,,,
1090_L_1_09F02,2016071109,,,,
1090_L_1_09F02,2016071110,,,,
1090_L_1_09F02,2016071111,,,,
1090_L_1_09F02,2016071112,,,,
1090_L_1_09F02,2016071113,,,,
1090_L_1_09F02,2016071114,,,,
1090_L_1_09F02,2016071115,,,,
1090_L_1_09F02,2016071116,,,,
1090_L_1_09F02,2016071117,,,,
1090_L_1_09F02,2016071118,,,,
1090_L_1_09F02,2016071119,,,,
1090_L_1_09F02,2016071120,,,,
1090_L_1_09F02,2016071121,,,,
1090_L_1_09F02,2016071122,,,,
1090_L_1_09F02,2016071123,,,,
1090_L_1_09F02,2016071200,,,,
1090_L_1_09F02,2016071201,,,,
1090_L_1_09F02,2016071202,,,,
1090_L_1_09F02,2016071203,,,,
1090_L_1_09F02,2016071204,,,,
1090_L_1_09F02,2016071205,,,,
1090_L_1_09F02,2016071206,,,,
1090_L_1_09F02,2016071207,,,,
1090_L_1_09F02,2016071208,,,,
1090_L_1_09F02,2016071209,,,,
1090_L_1_09F02,2016071210,,,,
1090_L_1_09F02,2016071211,,,,
1090_L_1_09F02,2016071212,,,,
1090_L_1_09F02,2016071213,,,,
1090_L_1_09F02,2016071214,,,,
1090_L_1_09F02,2016071215,,,,
1090_L_1_09F02,2016071216,,,,
1090_L_1_09F02,2016071217,,,,
1090_L_1_09F02,2016071218,,,,
1090_L_1_09F02,2016071219,,,,
1090_L_1_09F02,2016071220,,,,
1090_L_1_09F02,2016071221,,,,
1090_L_1_09F02,2016071222,,,,
1090_L_1_09F02,2016071223,,,,
1090_L_1_09F03,2016071100,,,,
1090_L_1_09F03,2016071101,,,,
1090_L_1_09F03,2016071102,,,,
1090_L_1_09F03,2016071103,,,,
1090_L_1_09F03,2016071104,,,,
1090_L_1_09F03,2016071105,,,,
1090_L_1_09F03,2016071106,,,,
1090_L_1_09F03,2016071107,,,,
1090_L_1_09F03,2016071108,,,,
1090_L_1_09F03,2016071109,,,,
1090_L_1_09F03,2016071110,,,,
1090_L_1_09F03,2016071111,,,,
1090_L_1_09F03,2016071112,,,,
1090_L_1_09F03,2016071113,,,,
1090_L_1_09F03,2016071114,,,,
1090_L_1_09F03,2016071115,,,,
1090_L_1_09F03,2016071116,,,,
1090_L_1_09F03,2016071117,,,,
1090_L_1_09F03,2016071118,,,,
1090_L_1_09F03,2016071119,,,,
1090_L_1_09F03,2016071120,,,,
1090_L_1_09F03,2016071121,,,,
1090_L_1_09F03,2016071122,,,,
1090_L_1_09F03,2016071123,,,,
1090_L_1_09F03,2016071200,,,,
1090_L_1_09F03,2016071201,,,,
1090_L_1_09F03,2016071202,,,,
1090_L_1_09F03,2016071203,,,,
1090_L_1_09F03,2016071204,,,,
1090_L_1_09F03,2016071205,,,,
1090_L_1_09F03,2016071206,,,,
1090_L_1_09F03,2016071207,,,,
1090_L_1_09F03,2016071208,,,,
1090_L_1_09F03,2016071209,,,,
1090_L_1_09F03,2016071210,,,,
1090_L_1_09F03,2016071211,,,,
1090_L_1_09F03,2016071212,,,,
1090_L_1_09F03,2016071213,,,,
1090_L_1_09F03,2016071214,,,,
1090_L_1_09F03,2016071215,,,,
1090_L_1_09F03,2016071216,,,,
1090_L_1_09F03,2016071217,,,,
1090_L_1_09F03,2016071218,,,,
1090_L_1_09F03,2016071219,,,,
1090_L_1_09F03,2016071220,,,,
1090_L_1_09F03,2016071221,,,,
1090_L_1_09F03,2016071222,,,,
1090_L_1_09F03,2016071223,,,,
1090_L_1_18F01,2016071100,,,,
1090_L_1_18F01,2016071101,,,,
1090_L_1_18F01,2016071102,,,,
1090_L_1_18F01,2016071103,,,,
1090_L_1_18F01,2016071104,,,,
1090_L_1_18F01,2016071105,,,,
1090_L_1_18F01,2016071106,,,,
1090_L_1_18F01,2016071107,,,,
1090_L_1_18F01,2016071108,,,,
1090_L_1_18F01,2016071109,,,,
1090_L_1_18F01,2016071110,,,,
1090_L_1_18F01,2016071111,,,,
1090_L_1_18F01,2016071112,,,,
1090_L_1_18F01,2016071113,,,,
1090_L_1_18F01,2016071114,,,,
1090_L_1_18F01,2016071115,,,,
1090_L_1_18F01,2016071116,,,,
1090_L_1_18F01,2016071117,,,,
1090_L_1_18F01,2016071118,,,,
1090_L_1_18F01,2016071119,,,,
1090_L_1_18F01,2016071120,,,,
1090_L_1_18F01,2016071121,,,,
1090_L_1_18F01,2016071122,,,,
1090_L_1_18F01,2016071123,,,,
1090_L_1_18F01,2016071200,,,,
1090_L_1_18F01,2016071201,,,,
1090_L_1_18F01,2016071202,,,,
1090_L_1_18F01,2016071203,,,,
1090_L_1_18F01,2016071204,,,,
1090_L_1_18F01,2016071205,,,,
1090_L_1_18F01,2016071206,,,,
1090_L_1_18F01,2016071207,,,,
1090_L_1_18F01,2016071208,,,,
1090_L_1_18F01,2016071209,,,,
1090_L_1_18F01,2016071210,,,,
1090_L_1_18F01,2016071211,,,,
1090_L_1_18F01,2016071212,,,,
1090_L_1_18F01,2016071213,,,,
1090_L_1_18F01,2016071214,,,,
1090_L_1_18F01,2016071215,,,,
1090_L_1_18F01,2016071216,,,,
1090_L_1_18F01,2016071217,,,,
1090_L_1_18F01,2016071218,,,,
1090_L_1_18F01,2016071219,,,,
1090_L_1_18F01,2016071220,,,,
1090_L_1_18F01,2016071221,,,,
1090_L_1_18F01,2016071222,,,,
1090_L_1_18F01,2016071223,,,,
1090_L_1_18F02,2016071100,,,,
1090_L_1_18F02,2016071101,,,,
1090_L_1_18F02,2016071102,,,,
1090_L_1_18F02,2016071103,,,,
1090_L_1_18F02,2016071104,,,,
1090_L_1_18F02,2016071105,,,,
1090_L_1_18F02,2016071106,,,,
1090_L_1_18F02,2016071107,,,,
1090_L_1_18F02,2016071108,,,,
1090_L_1_18F02,2016071109,,,,
1090_L_1_18F02,2016071110,,,,
1090_L_1_18F02,2016071111,,,,
1090_L_1_18F02,2016071112,,,,
1090_L_1_18F02,2016071113,,,,
1090_L_1_18F02,2016071114,,,,
1090_L_1_18F02,2016071115,,,,
1090_L_1_18F02,2016071116,,,,
1090_L_1_18F02,2016071117,,,,
1090_L_1_18F02,2016071118,,,,
1090_L_1_18F02,2016071119,,,,
1090_L_1_18F02,2016071120,,,,
1090_L_1_18F02,2016071121,,,,
1090_L_1_18F02,2016071122,,,,
1090_L_1_18F02,2016071123,,,,
1090_L_1_18F02,2016071200,,,,
1090_L_1_18F02,2016071201,,,,
1090_L_1_18F02,2016071202,,,,
1090_L_1_18F02,2016071203,,,,
1090_L_1_18F02,2016071204,,,,
1090_L_1_18F02,2016071205,,,,
1090_L_1_18F02,2016071206,,,,
1090_L_1_18F02,2016071207,,,,
1090_L_1_18F02,2016071208,,,,
1090_L_1_18F02,2016071209,,,,
1090_L_1_18F02,2016071210,,,,
1090_L_1_18F02,2016071211,,,,
1090_L_1_18F02,2016071212,,,,
1090_L_1_18F02,2016071213,,,,
1090_L_1_18F02,2016071214,,,,
1090_L_1_18F02,2016071215,,,,
1090_L_1_18F02,2016071216,,,,
1090_L_1_18F02,2016071217,,,,
1090_L_1_18F02,2016071218,,,,
1090_L_1_18F02,2016071219,,,,
1090_L_1_18F02,2016071220,,,,
1090_L_1_18F02,2016071221,,,,
1090_L_1_18F02,2016071222,,,,
1090_L_1_18F02,2016071223,,,,
1090_L_1_18F03,2016071100,,,,
1090_L_1_18F03,2016071101,,,,
